stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
MARS2241797,41797,des Laurentides / Meunier,-73.68848,45.566976,0,0,1,0
MARS2241798,41798,des Laurentides / Proulx,-73.68998,45.568638,0,0,1,1
MARS2241799,41799,des Laurentides / Proulx,-73.69062,45.568907,0,0,1,1
MARS22CP41800,41800,des Laurentides / de la Concorde,-73.69172,45.570201,0,1,1,1
MARS22CP41801,41801,des Laurentides / de la Concorde,-73.69252,45.570631,0,1,1,1
MARS2241802,41802,des Laurentides / Saint-Florent,-73.69434,45.572586,0,0,1,1
MARS2241803,41803,des Laurentides / 19e Rue,-73.6943,45.57223,0,1,1,1
MARS2241804,41804,des Laurentides / du Souvenir,-73.69584,45.57391,0,0,1,1
MARS2241806,41806,des Laurentides / du Souvenir,-73.69653,45.574197,0,1,1,1
MARS2241807,41807,des Laurentides / Gianchetti,-73.69781,45.57555,0,0,1,1
MARS2241808,41808,des Laurentides / Gianchetti,-73.69779,45.575229,0,0,1,1
MARS2241809,41809,des Laurentides / Normont,-73.70058,45.577941,0,1,1,1
MARS2241810,41810,des Laurentides / Normont,-73.70021,45.57733,0,0,1,0
MARS2241811,41811,des Laurentides / Saint-Michel,-73.70173,45.578921,0,0,1,0
MARS2241812,41812,des Laurentides / Saint-Michel,-73.70209,45.578839,0,0,1,0
MARS22CP41813,41813,des Laurentides / Saint-Martin,-73.70498,45.581731,0,1,1,1
MARS22CP41814,41814,des Laurentides / Saint-Martin,-73.70612,45.582737,0,0,1,0
MARS22CP41815,41815,des Laurentides / Saint-Martin,-73.70617,45.582161,0,1,1,1
MARS2241816,41816,des Laurentides / Face au 5 Place Laval,-73.70417,45.58041,0,1,1,1
MARS2241817,41817,des Laurentides / Renaud,-73.70736,45.583806,0,0,1,1
MARS2241819,41819,des Laurentides / Renaud,-73.70804,45.583822,0,1,1,1
MARS2241820,41820,des Laurentides / de Dakar,-73.7093,45.585602,0,0,1,0
MARS2241821,41821,des Laurentides / de Dakar,-73.70956,45.585529,0,0,1,0
MARS2241822,41822,des Laurentides / Richard,-73.71039,45.586581,0,0,1,1
MARS2241823,41823,des Laurentides / Richard,-73.71128,45.587065,0,1,1,1
MARS2241824,41824,des Laurentides / Saulnier,-73.71327,45.589129,0,0,1,0
MARS2241825,41825,des Laurentides / Gélinas,-73.71332,45.58887,0,0,1,0
MARS2241826,41826,des Laurentides / Morane,-73.71451,45.590559,0,0,2,0
MARS2241827,41827,des Laurentides / Lamer,-73.71507,45.590684,0,0,2,0
MARS2241828,41828,des Laurentides / Lavoie,-73.72004,45.595273,0,0,1,1
MARS2241830,41830,des Laurentides / d'Edimbourg,-73.72024,45.595137,0,0,1,1
MARS2241831,41831,des Laurentides / de la Bernina,-73.72143,45.596557,0,0,1,1
MARS22CP41831,41831,des Laurentides / de la Bernina,-73.72143,45.596557,0,0,1,1
MARS2241832,41832,des Laurentides / face au 1676,-73.72114,45.595972,0,0,1,1
MARS22CP41833,41833,des Laurentides / Saint-Elzéar,-73.72878,45.603495,0,0,1,1
MARS2241834,41834,des Laurentides / de Genève,-73.72463,45.599512,0,0,1,0
MARS22CP41835,41835,des Laurentides / Saint-Elzéar,-73.72872,45.603129,0,0,1,1
MARS2241836,41836,des Laurentides / de Genève,-73.7246,45.599196,0,0,1,1
MARS2241837,41837,des Laurentides / d'Anvers,-73.72617,45.600996,0,0,1,0
MARS2241838,41838,des Laurentides / d'Anvers,-73.72604,45.600595,0,0,1,0
MARS2241839,41839,des Laurentides / de Rotterdam,-73.72343,45.598388,0,0,1,0
MARS2241840,41840,des Laurentides / de Rotterdam,-73.72341,45.598101,0,1,1,1
MARS2241841,41841,des Laurentides / de Pise,-73.73015,45.604692,0,0,1,0
MARS2241842,41842,des Laurentides / Lévesque,-73.68204,45.56156,0,0,1,1
MARS2241843,41843,des Laurentides / de Pise,-73.73038,45.604602,0,0,1,0
MARS2241844,41844,des Laurentides / Dagenais,-73.73176,45.606182,0,0,1,0
MARS2241845,41845,des Laurentides / Dagenais,-73.73252,45.606631,0,0,1,1
MARS2241846,41846,des Laurentides / face au 2121,-73.73412,45.608499,0,1,1,1
MARS2241847,41847,des Laurentides / face au 2100,-73.73373,45.607795,0,0,1,1
MARS2241848,41848,des Laurentides / Bellerose,-73.73648,45.61163,0,0,1,1
MARS2241849,41849,des Laurentides / Face au 2215,-73.73761,45.613288,0,0,1,1
MARS2241850,41850,des Laurentides / Bellerose,-73.73656,45.610999,0,1,1,1
MARS2241851,41851,des Laurentides  / face au 2220,-73.73775,45.613108,0,0,1,1
MARS2241852,41852,des Laurentides / de Belgrade,-73.74027,45.61581,0,0,1,1
MARS2241853,41853,des Laurentides / de Belgrade,-73.74038,45.615586,0,1,1,1
MARS2241854,41854,des Laurentides / Poupart,-73.74224,45.617661,0,0,1,1
MARS2241855,41855,des Laurentides / Poupart,-73.74269,45.617723,0,0,1,1
MARS2241856,41856,des Laurentides / des Lacasse,-73.74483,45.62009,0,0,1,0
MARS2241857,41857,des Laurentides / des Lacasse,-73.74493,45.619868,0,0,1,1
MARS2241858,41858,des Laurentides / Provence,-73.74651,45.621638,0,0,1,0
MARS2241859,41859,des Laurentides / Provence,-73.74693,45.621764,0,0,1,1
MARS2241860,41860,des Laurentides / Thibault,-73.74867,45.623715,0,0,1,0
MARS2241861,41861,des Laurentides / Thibault,-73.74861,45.623345,0,0,1,1
MARS2241862,41862,des Laurentides / Prud'Homme,-73.75109,45.626028,0,0,1,0
MARS2241863,41863,des Laurentides / Prud'Homme,-73.75152,45.62627,0,0,1,1
MARS2241864,41864,des Laurentides / Piron,-73.75184,45.628434,0,0,1,1
MARS2241865,41865,des Laurentides / Grenon,-73.68425,45.563491,0,0,1,1
MARS2241866,41866,des Laurentides / Piron,-73.7522,45.628586,0,0,1,1
MARS22CP41867,41867,des Laurentides / des Perron,-73.75222,45.62994,0,0,1,1
MARS22CP41868,41868,des Laurentides / Sainte-Rose,-73.75282,45.630991,0,0,1,1
MARS2241869,41869,des Laurentides / Savard,-73.75277,45.631684,0,0,2,0
MARS2241870,41870,des Laurentides / Savard,-73.75309,45.631935,0,0,1,0
MARS2241871,41871,des Laurentides / Sand,-73.75355,45.634411,0,0,1,0
MARS2241872,41872,des Laurentides / Sand,-73.75382,45.634399,0,0,1,1
MARS2241873,41873,des Laurentides / Face au 6235,-73.75409,45.636198,0,0,1,0
MARS2241874,41874,des Laurentides / face au 6200,-73.75429,45.63609,0,0,1,0
MARS2241875,41875,des Laurentides / Saint-Saëns,-73.75436,45.63716,0,0,1,0
MARS2241876,41876,des Laurentides / Grenon,-73.68437,45.563286,0,0,1,0
MARS2241877,41877,des Laurentides / Saint-Saëns,-73.75472,45.637483,0,0,1,1
MARS2241878,41878,des Laurentides / Sabourin,-73.75495,45.639166,0,0,1,0
MARS2241879,41879,des Laurentides / Sabourin,-73.75513,45.638962,0,0,1,1
MARS2241880,41880,des Laurentides / Réaumur,-73.75542,45.640766,0,0,1,0
MARS2241881,41881,des Laurentides / Sellier,-73.75574,45.640946,0,1,1,1
MARS2241882,41882,des Laurentides / Bellehumeur,-73.75441,45.644575,0,0,1,0
MARS2241883,41883,des Laurentides / face au 7010,-73.75498,45.644335,0,0,1,1
MARS2241884,41884,des Laurentides / Prince-Rupert,-73.75262,45.645659,0,0,1,0
MARS2241885,41885,des Laurentides / Prince-Rupert,-73.75241,45.645983,0,0,1,1
MARS2241886,41886,des Laurentides / Riopelle,-73.74906,45.648879,0,0,1,0
MARS2241887,41887,des Laurentides / Tourangeau,-73.68568,45.564779,0,1,1,1
MARS2241888,41888,des Laurentides / Riopelle,-73.74966,45.648257,0,0,1,0
MARS2241889,41889,des Laurentides / Beaudet,-73.74854,45.64977,0,0,1,0
MARS2241890,41890,des Laurentides / Beaudet,-73.74897,45.649398,0,0,1,0
MARS2241891,41891,des Laurentides / Jean-Coutu,-73.74843,45.651526,0,0,1,0
MARS2241892,41892,des Laurentides / Bergeron,-73.74851,45.653263,0,0,2,0
MARS2241893,41893,Bienville / Bergeron,-73.74874,45.653172,0,0,2,1
MARS2241894,41894,Laurentien / Gouin ouest,-73.7231,45.529447,0,0,1,0
MARS2241895,41895,Lachapelle / Gouin ouest,-73.72154,45.53121,0,0,1,0
MARS22CP41896,41896,Gare Bois-Franc,-73.70859,45.52266,0,0,2,0
MARS2241896,41896,Gare Bois-Franc,-73.70859,45.52266,0,0,2,0
MARS2241897,41897,Gare Bois-Franc,-73.70807,45.522643,0,0,2,0
MARS22CP41897,41897,Gare Bois-Franc,-73.70807,45.522643,0,0,2,0
MARS2241898,41898,Marcel-Laurin / Poirier,-73.70082,45.517859,0,0,2,0
MARS2241899,41899,Marcel-Laurin / Poirier,-73.6995,45.517385,0,0,2,0
MARS2241901,41901,de Lausanne / Montée Monette,-73.72024,45.616832,0,0,2,1
MARS2241902,41902,de Lausanne / Montée Monette,-73.72021,45.616562,0,0,2,0
MARS2241903,41903,de Lausanne / René-Laennec,-73.72294,45.615918,0,0,2,1
MARS2241906,41906,de Lausanne / de Ronchamp,-73.72041,45.622285,0,0,2,1
MARS2241907,41907,de Lausanne / Prudentiel,-73.72077,45.622491,0,0,2,0
MARS2241908,41908,de Lausanne / de Roubaix,-73.7194,45.621189,0,0,2,0
MARS2241909,41909,de Lausanne / de Roubaix,-73.71907,45.621118,0,0,2,0
MARS2241910,41910,de Lausanne / de la Louvière,-73.71769,45.619224,0,0,2,1
MARS2241911,41911,de Lausanne / de la Louvière,-73.7176,45.618979,0,0,2,0
MARS2241912,41912,Laval / des Prés,-73.71598,45.562554,0,0,2,0
MARS2241913,41913,Laval / du Souvenir,-73.71746,45.564562,0,0,1,0
MARS2241914,41914,Laval / du Souvenir,-73.71757,45.564197,0,0,1,1
MARS2241915,41915,Laval / du Trait-Carré,-73.71858,45.565707,0,0,1,1
MARS22CP41915,41915,Laval / du Trait-Carré,-73.71858,45.565707,0,0,1,1
MARS2241916,41916,Laval / Jolivet,-73.71979,45.567423,0,0,1,0
MARS2241917,41917,Laval / du Trait-Carré,-73.71932,45.565877,0,0,1,1
MARS22CP41917,41917,Laval / du Trait-Carré,-73.71932,45.565877,0,0,1,1
MARS2241918,41918,Laval / face au 800,-73.72029,45.56745,0,0,1,1
MARS2241919,41919,Laval / face au 1700,-73.71995,45.569934,0,0,1,0
MARS2241920,41920,Laval / face au 1700,-73.72043,45.569771,0,0,1,1
MARS2241921,41921,Laval / Saint-Martin,-73.72019,45.570848,0,0,1,1
MARS2241922,41922,Laval / Saint-Martin,-73.72084,45.571039,0,0,1,1
MARS22CP41922,41922,Laval / Saint-Martin,-73.72084,45.571039,0,0,1,1
MARS2241923,41923,Laval / D'Argenteuil,-73.71066,45.556652,0,0,1,1
MARS2241924,41924,Laval / Raymond-Casgrain,-73.71105,45.55792,0,0,1,0
MARS2241925,41925,Laval / Raymond-Casgrain,-73.71157,45.558072,0,0,1,0
MARS2241928,41928,Laval / Dubé,-73.71439,45.5614,0,0,2,0
MARS2241929,41929,Laval / Dubé,-73.71483,45.561377,0,0,2,0
MARS2241930,41930,Laval / des Prés,-73.71549,45.562521,0,0,2,0
MARS2241931,41931,Le Carrefour / Le Corbusier,-73.74128,45.572194,0,1,2,1
MARS2241932,41932,Le Carrefour / Le Corbusier,-73.74197,45.572103,0,0,1,0
MARS2241933,41933,Le Carrefour / Beauregard,-73.76446,45.558222,0,0,2,0
MARS2241934,41934,Le Carrefour / Beauregard,-73.76465,45.557862,0,0,2,1
MARS22CP41935,41935,Le Carrefour / Curé-Labelle,-73.76653,45.557147,0,0,2,1
MARS2241936,41936,Le Carrefour / Albert-Murphy,-73.76232,45.559001,0,0,2,1
MARS22CP41937,41937,Le Corbusier / Du Souvenir - Centre Laval,-73.72868,45.561807,0,0,1,1
MARS2241937,41937,Le Corbusier / Du Souvenir - Centre Laval,-73.72868,45.561807,0,0,1,1
MARS2241941,41941,Le Corbusier / Albert-Duquesne,-73.7342,45.566715,0,0,1,1
MARS2241942,41942,Le Corbusier / Albert-Duquesne,-73.73453,45.567098,0,0,1,1
MARS2241943,41943,Le Corbusier / face au 2577,-73.74351,45.577694,0,0,1,0
MARS2241944,41944,Le Corbusier / Cunard,-73.74311,45.576433,0,0,2,1
MARS2241945,41945,Le Corbusier / Berlier,-73.74844,45.582332,0,0,1,1
MARS22CP41946,41946,Le Corbusier / Saint-Elzéar,-73.75034,45.584216,0,0,1,1
MARS2241947,41947,Le Corbusier / face au 2584,-73.74358,45.577251,0,0,2,0
MARS2241948,41948,Le Corbusier / Monterey,-73.75176,45.585391,0,0,1,0
MARS2241949,41949,Le Corbusier / Berlier,-73.7479,45.581346,0,0,1,1
MARS2241950,41950,Le Corbusier / Cunard,-73.74259,45.575975,0,0,2,0
MARS2241951,41951,Le Corbusier / Michelin,-73.75361,45.587088,0,1,2,1
MARS2241952,41952,Le Corbusier / Saint-Martin,-73.73143,45.564352,0,0,1,1
MARS2241953,41953,Le Corbusier / Le Chatelier,-73.75598,45.58918,0,0,2,0
MARS2241954,41954,Le Corbusier / Monterey,-73.75164,45.584849,0,0,1,1
MARS22CP41955,41955,Le Corbusier / Saint-Elzéar,-73.74962,45.583069,0,1,1,1
MARS2241956,41956,Le Corbusier / Dagenais,-73.75987,45.592591,0,0,2,0
MARS22CP41957,41957,Le Corbusier / Du Souvenir - Centre Laval,-73.72908,45.562299,0,0,1,1
MARS22CP41958,41958,Le Corbusier / Saint-Martin,-73.73103,45.563894,0,0,1,1
MARS2241958,41958,Le Corbusier / Saint-Martin,-73.73103,45.563894,0,0,1,1
MARS2241959,41959,Le Corbusier / Le Chatelier,-73.75585,45.588604,0,0,2,0
MARS2241960,41960,Le Corbusier / Gutenberg,-73.74261,45.574036,0,0,2,0
MARS2241961,41961,Le Corbusier / Michelin,-73.75306,45.586126,0,0,1,1
MARS2241962,41962,Le Corbusier / Gutenberg,-73.74213,45.573915,0,0,2,0
MARS2241963,41963,Le Corbusier / Le Carrefour,-73.74136,45.572968,0,0,1,1
MARS2241964,41964,Le Corbusier / Tessier,-73.73876,45.570202,0,1,1,1
MARS2241965,41965,Le Corbusier / Tessier,-73.73817,45.570131,0,0,1,1
MARS2241966,41966,Le Corbusier / Face au 1860,-73.73689,45.56856,0,0,2,1
MARS2241967,41967,Légaré / Hurtubise,-73.77913,45.554237,0,0,2,0
MARS2241968,41968,Légaré / Letondal,-73.78269,45.557,0,0,2,0
MARS2241969,41969,Légaré / Hurteau,-73.78048,45.555332,0,0,2,0
MARS2241970,41970,Légaré / Hurteau,-73.78085,45.555421,0,0,2,0
MARS2241971,41971,Légaré / Letondal,-73.78235,45.556919,0,0,2,0
MARS2241972,41972,Légaré / Hurtubise,-73.77942,45.554273,0,0,2,0
MARS2241973,41973,Légaré / Cléroux,-73.78304,45.557557,0,0,2,0
MARS2241974,41974,Légaré / Fafard,-73.77751,45.553026,0,0,2,0
MARS2241975,41975,Lesage / François-Foucault,-73.66714,45.603137,0,0,2,0
MARS22CP41977,41977,Lesage / Tracy,-73.66529,45.601691,0,0,2,0
MARS2241978,41978,Lesage / Jolicoeur,-73.66867,45.605204,0,0,2,0
MARS2241979,41979,Lesage / François-Foucault,-73.6676,45.603208,0,0,2,0
MARS2241980,41980,Lesage / face au 1183,-73.6679,45.607851,0,0,2,0
MARS2241981,41981,Lesage / Jolicoeur,-73.66896,45.604898,0,0,2,1
MARS2241982,41982,Lesage / Charron,-73.66734,45.609597,0,0,2,0
MARS2241983,41983,Lesage / face au 1202,-73.66819,45.607949,0,0,2,0
MARS2241986,41986,Lévesque / Samson,-73.75985,45.527828,0,0,2,0
MARS2241987,41987,Lévesque / des Pinsons,-73.61049,45.648242,0,0,2,0
MARS2241988,41988,Lévesque / face au 7312,-73.6081,45.648937,0,0,2,0
MARS2241989,41989,Lévesque / face au 7327,-73.608,45.649126,0,0,2,0
MARS2241990,41990,Lévesque / des Pelicans,-73.60495,45.650299,0,0,2,0
MARS2241991,41991,Lévesque / des Pelicans,-73.60481,45.650551,0,0,2,1
MARS22CP41992,41992,Lévesque / des Hêtres,-73.60316,45.651263,0,0,2,0
MARS2241992,41992,Lévesque / des Hêtres,-73.60316,45.651263,0,0,2,0
MARS2241993,41993,Lévesque / des Hêtres,-73.60298,45.651569,0,0,2,1
MARS22CP41993,41993,Lévesque / des Hêtres,-73.60298,45.651569,0,0,2,1
MARS2241994,41994,Lévesque / des Hirondelles,-73.59967,45.653327,0,0,2,0
MARS2241995,41995,Lévesque / des Hirondelles,-73.60005,45.653282,0,0,2,1
MARS2241996,41996,Lévesque / des Sapins,-73.59597,45.65567,0,0,2,0
MARS2241997,41997,Lévesque / 86e Avenue,-73.74499,45.532639,0,0,1,0
MARS2241998,41998,Lévesque / des Sapins,-73.59585,45.655913,0,0,2,1
MARS2241999,41999,Lévesque / du Cresson,-73.59394,45.657003,0,0,2,0
MARS2242000,42000,Lévesque / du Cresson,-73.59393,45.65721,0,0,2,1
MARS2242001,42001,Lévesque / Roger,-73.59254,45.657931,0,0,2,0
MARS2242002,42002,Lévesque / Roger,-73.5927,45.658023,0,0,2,1
MARS2242003,42003,Lévesque / des Noisetiers,-73.59044,45.659384,0,0,2,0
MARS2242004,42004,Lévesque / des Noisetiers,-73.5904,45.6596,0,0,2,0
MARS2242005,42005,Lévesque / de la Rosée,-73.58652,45.662255,0,0,2,0
MARS2242006,42006,Lévesque / 90e Avenue,-73.74708,45.531401,0,0,1,0
MARS2242007,42007,Lévesque / Angèle,-73.58644,45.662507,0,0,2,0
MARS2242008,42008,Lévesque / de l'Harmonie,-73.58475,45.663174,0,0,2,0
MARS2242009,42009,Lévesque / de l'Harmonie,-73.58452,45.663363,0,0,1,1
MARS2242010,42010,Lévesque / Léa,-73.58199,45.663248,0,0,2,0
MARS2242011,42011,Lévesque / Aline,-73.58163,45.663275,0,0,2,1
MARS2242013,42013,Lévesque / Stella,-73.57475,45.664927,0,0,2,0
MARS2242014,42014,Lévesque / Emma,-73.5696,45.668241,0,0,2,0
MARS2242015,42015,Lévesque / Emma,-73.56957,45.66843,0,0,2,0
MARS2242016,42016,Lévesque / Duchesneau,-73.56592,45.669395,0,0,2,0
MARS2242017,42017,Lévesque / 85e Avenue,-73.74344,45.5332,0,0,1,0
MARS2242018,42018,Lévesque / Duchesneau,-73.56569,45.669584,0,0,2,0
MARS2242019,42019,Lévesque / face au 8920,-73.56447,45.670278,0,0,2,0
MARS2242020,42020,Lévesque / face au 8920,-73.56472,45.670215,0,0,2,0
MARS2242021,42021,Lévesque / face au 9020,-73.56215,45.672007,0,0,2,0
MARS2242022,42022,Lévesque / face au 9020,-73.56238,45.671953,0,0,2,0
MARS2242023,42023,Lévesque / Fournier,-73.56015,45.673546,0,0,2,0
MARS2242024,42024,Lévesque / Fournier,-73.56019,45.673654,0,0,2,0
MARS2242025,42025,Lévesque / Viviane,-73.55859,45.674726,0,0,2,0
MARS2242026,42026,Lévesque / Viviane,-73.55875,45.67478,0,0,2,0
MARS2242027,42027,Lévesque / face au 9310,-73.55667,45.675834,0,0,2,0
MARS2242028,42028,Lévesque / 85e Avenue,-73.7438,45.532938,0,0,1,0
MARS2242029,42029,Lévesque / face au 9310,-73.5568,45.675888,0,0,2,0
MARS2242030,42030,Lévesque / face au 9410,-73.55509,45.67686,0,0,2,0
MARS2242031,42031,Lévesque / face au 9420,-73.55502,45.677004,0,0,2,0
MARS2242032,42032,Lévesque / Orbach,-73.55262,45.678105,0,0,2,0
MARS2242033,42033,Lévesque / Place Berthelot,-73.55267,45.678193,0,0,2,0
MARS2242034,42034,Lévesque / face au 9690,-73.55031,45.679355,0,0,2,0
MARS2242035,42035,Lévesque / face au 9700,-73.55023,45.679564,0,0,2,0
MARS2242036,42036,Lévesque / face au 9820,-73.54887,45.681533,0,0,2,0
MARS2242037,42037,Lévesque / face au 9830,-73.54905,45.681482,0,0,2,0
MARS2242038,42038,Lévesque / face au 9900,-73.54851,45.68273,0,0,2,0
MARS2242039,42039,Lévesque / 83e Avenue,-73.74082,45.534159,0,0,1,0
MARS2242040,42040,Lévesque / face au 9920,-73.54857,45.68315,0,0,2,0
MARS2242041,42041,Lévesque / face au 10060,-73.54787,45.684935,0,0,2,0
MARS2242042,42042,Lévesque / face au 10015,-73.5481,45.684746,0,0,2,0
MARS2242043,42043,Lévesque / face au 1020,-73.54631,45.687716,0,0,2,0
MARS2242044,42044,Lévesque / face au 1020,-73.5464,45.687851,0,0,2,0
MARS2242045,42045,Lévesque / face au 10320,-73.54327,45.689364,0,0,2,0
MARS2242046,42046,Lévesque / face au 10320,-73.54333,45.68949,0,0,2,0
MARS2242047,42047,Lévesque / face au 10580,-73.53652,45.693271,0,0,2,0
MARS2242048,42048,Lévesque / face au 10580,-73.5364,45.693523,0,0,2,0
MARS2242049,42049,Lévesque / Gariépy,-73.53437,45.694604,0,0,2,0
MARS2242050,42050,Lévesque / 83e Avenue,-73.74092,45.53397,0,0,1,1
MARS2242051,42051,Lévesque / des Mille-Îles,-73.53448,45.694677,0,0,2,0
MARS2242052,42052,Lévesque / 80e Avenue,-73.73852,45.534742,0,0,1,0
MARS2242053,42053,Lévesque / 80e Avenue,-73.73714,45.535008,0,0,1,1
MARS2242054,42054,Lévesque / 76e Avenue,-73.7348,45.535942,0,0,1,0
MARS2242055,42055,Lévesque / Samson,-73.76019,45.527728,0,0,2,0
MARS2242056,42056,Lévesque / 76e Avenue,-73.73459,45.535881,0,0,1,1
MARS22CP42057,42057,Lévesque / 73e Avenue,-73.73281,45.536848,0,0,1,1
MARS22CP42058,42058,Lévesque / 73e Avenue,-73.73307,45.536587,0,0,1,0
MARS2242059,42059,Lévesque / 67e Avenue,-73.72882,45.538575,0,0,1,0
MARS2242060,42060,Lévesque / 67e Avenue,-73.72906,45.538206,0,0,1,0
MARS2242061,42061,Lévesque / 65e Avenue,-73.72734,45.539469,0,0,1,0
MARS2242062,42062,Lévesque / 64e Avenue,-73.72769,45.539093,0,0,1,1
MARS2242063,42063,Lévesque / 62e Avenue,-73.72446,45.539906,0,0,1,0
MARS2242064,42064,Lévesque / de l'Aubade,-73.75389,45.529452,0,0,2,0
MARS2242065,42065,Lévesque / 62e Avenue,-73.72457,45.539771,0,0,2,0
MARS2242066,42066,Lévesque / Cartier,-73.67185,45.570556,0,0,2,0
MARS2242067,42067,Lévesque / Cartier,-73.67201,45.570745,0,0,2,1
MARS2242068,42068,Lévesque / J.-J.-Joubert,-73.67205,45.574453,0,0,2,0
MARS2242069,42069,Lévesque / Hauterive,-73.67079,45.576245,0,0,2,0
MARS2242070,42070,Lévesque / J.-J.-Joubert,-73.672,45.574839,0,0,2,1
MARS2242071,42071,Lévesque / autoroute 19,-73.66991,45.577596,0,0,2,0
MARS2242072,42072,Lévesque / Hauterive,-73.67086,45.576397,0,0,2,0
MARS22CP42073,42073,Lévesque / autoroute 19,-73.66872,45.579658,0,0,2,0
MARS22CP42074,42074,Lévesque / autoroute 19,-73.66875,45.579838,0,0,2,0
MARS2242075,42075,Lévesque / Curé-Cloutier,-73.66774,45.58097,0,0,2,0
MARS2242076,42076,Lévesque / de l'Aubade,-73.75414,45.529343,0,0,2,1
MARS2242077,42077,Lévesque / Curé-Cloutier,-73.66757,45.581414,0,0,1,1
MARS2242078,42078,Lévesque / des Forges,-73.6663,45.58273,0,0,2,0
MARS2242079,42079,Lévesque / des Forges,-73.66616,45.583054,0,0,2,0
MARS2242080,42080,Lévesque / Jeanne-Leber,-73.66505,45.584045,0,0,2,0
MARS2242081,42081,Lévesque / Jeanne-Leber,-73.66497,45.584325,0,0,2,1
MARS2242082,42082,Lévesque / de Fontainebleau,-73.66387,45.585334,0,0,2,0
MARS2242083,42083,Lévesque / Montrose,-73.66186,45.587478,0,0,2,0
MARS2242084,42084,Lévesque / de Fontainebleau,-73.66377,45.585649,0,0,2,0
MARS2242085,42085,Lévesque / D'Auteuil,-73.66046,45.589631,0,0,2,0
MARS2242086,42086,Lévesque / du Barrage,-73.65924,45.590758,0,0,2,0
MARS2242087,42087,Lévesque / des Îles,-73.75149,45.529506,0,0,2,0
MARS2242088,42088,Lévesque / Joly,-73.65923,45.591001,0,0,2,0
MARS2242089,42089,Lévesque / face au cimetière,-73.65762,45.592469,0,0,2,0
MARS2242090,42090,Lévesque / Lesage,-73.65663,45.593596,0,0,2,0
MARS2242091,42091,Lévesque / Lesage,-73.65665,45.593875,0,0,2,0
MARS2242092,42092,Lévesque / Jacques-Brodeur,-73.65468,45.596478,0,0,2,0
MARS2242093,42093,Lévesque / Jacques-Brodeur,-73.65465,45.596667,0,0,2,0
MARS2242094,42094,Lévesque / Mondor,-73.65344,45.597568,0,0,2,0
MARS2242095,42095,Lévesque / Mondor,-73.65342,45.597775,0,0,2,1
MARS2242096,42096,Lévesque / Rose-de-Lima,-73.6508,45.599902,0,0,2,0
MARS2242097,42097,Lévesque / des Îles,-73.75162,45.529354,0,0,2,0
MARS2242098,42098,Lévesque / Rose-de-Lima,-73.65076,45.600064,0,0,2,0
MARS22CP42099,42099,Lévesque / de la Concorde,-73.64815,45.60166,0,0,2,0
MARS22CP42100,42100,Lévesque / de la Concorde,-73.64824,45.601741,0,0,2,0
MARS2242101,42101,Lévesque / Suzanne,-73.64645,45.603714,0,0,2,0
MARS2242102,42102,Lévesque / Suzanne,-73.64648,45.603966,0,0,2,0
MARS2242103,42103,Lévesque / Belleville,-73.64552,45.60556,0,0,2,0
MARS2242104,42104,Lévesque / face au 4600,-73.64589,45.605281,0,0,2,1
MARS2242105,42105,Lévesque / face au 4760,-73.64482,45.607271,0,0,2,0
MARS2242106,42106,Lévesque / Champagnat,-73.64502,45.607027,0,0,2,1
MARS2242107,42107,Lévesque / Desnoyers,-73.64484,45.609547,0,0,2,0
MARS2242108,42108,Lévesque / 92e Avenue,-73.74921,45.530443,0,0,1,0
MARS2242109,42109,Lévesque / Desnoyers,-73.64504,45.610015,0,0,2,0
MARS2242110,42110,Lévesque / de Saint-Césaire,-73.64497,45.612426,0,0,2,1
MARS2242111,42111,Lévesque / de Saint-Césaire,-73.64515,45.612525,0,0,2,0
MARS22CP42112,42112,Lévesque / Bellevue,-73.64502,45.614776,0,0,2,0
MARS22CP42113,42113,Lévesque / Place J.-E.-Blanchard,-73.64519,45.61419,0,0,2,0
MARS2242114,42114,Lévesque / Montée Saint-François,-73.64385,45.616351,0,0,2,1
MARS2242115,42115,Lévesque / Montée Saint-François,-73.64408,45.616495,0,0,2,1
MARS2242116,42116,Lévesque / face au 5682,-73.64261,45.618404,0,0,2,0
MARS2242117,42117,Lévesque / face au 5699,-73.64282,45.618314,0,0,2,0
MARS2242118,42118,Lévesque / face au 6099,-73.64044,45.62233,0,0,2,0
MARS2242119,42119,Lévesque / 92e Avenue,-73.74935,45.530236,0,0,1,0
MARS2242120,42120,Lévesque / face au 6099,-73.64069,45.622438,0,0,2,1
MARS2242121,42121,Lévesque / Montée Masson,-73.63927,45.625391,0,0,2,0
MARS2242122,42122,Lévesque / Montée Masson,-73.63975,45.62486,0,0,2,0
MARS2242123,42123,Lévesque / de Limoges,-73.63826,45.627129,0,0,2,1
MARS2242124,42124,Lévesque / de Limoges,-73.63832,45.627417,0,0,2,1
MARS2242125,42125,Lévesque / face au 6325,-73.63645,45.62992,0,0,2,0
MARS2242126,42126,Lévesque / face au 6321,-73.63655,45.630019,0,0,2,0
MARS2242127,42127,Lévesque / Legris,-73.63389,45.632182,0,0,2,0
MARS2242128,42128,Lévesque / Legris,-73.63403,45.632272,0,0,2,0
MARS2242129,42129,Lévesque / Malépart,-73.63212,45.633588,0,0,2,0
MARS2242130,42130,Lévesque / 90e Avenue,-73.74752,45.531319,0,0,1,0
