shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10324,45.313859,-73.964529,70003,17.853
10324,45.313911,-73.963910,70004,17.902
10324,45.313996,-73.962913,70005,17.981
10324,45.313996,-73.962913,80001,17.981
10324,45.314004,-73.962828,80002,17.988
10324,45.314115,-73.961552,80003,18.088
10324,45.314407,-73.958256,80004,18.349
10324,45.314474,-73.957492,80005,18.410
10324,45.314474,-73.957492,90001,18.410
10324,45.314482,-73.957413,90002,18.416
10324,45.314912,-73.952536,90003,18.801
10324,45.314942,-73.952208,90004,18.827
10324,45.315016,-73.951447,90005,18.887
10324,45.315023,-73.951373,90006,18.893
10324,45.315023,-73.951373,100001,18.893
10324,45.315132,-73.950262,100002,18.981
10324,45.315142,-73.950165,100003,18.989
10324,45.315233,-73.949281,100004,19.059
10324,45.315309,-73.948538,100005,19.118
10324,45.315309,-73.948538,110001,19.118
10324,45.315602,-73.945699,110002,19.343
10324,45.315646,-73.945268,110003,19.377
10324,45.315672,-73.945019,110004,19.397
10324,45.315683,-73.944911,110005,19.406
10324,45.315822,-73.943557,110006,19.513
10324,45.315910,-73.942654,110007,19.584
10324,45.315910,-73.942654,120001,19.584
10324,45.315913,-73.942625,120002,19.587
10324,45.316241,-73.939285,120003,19.851
10324,45.316476,-73.936959,120004,20.036
10324,45.316547,-73.936135,120005,20.101
10324,45.316569,-73.935723,120006,20.133
10324,45.316574,-73.935352,120007,20.162
10324,45.316574,-73.935352,130001,20.162
10324,45.316575,-73.935323,130002,20.165
10324,45.316581,-73.934896,130003,20.198
10324,45.316565,-73.934282,130004,20.246
10324,45.316522,-73.933667,130005,20.295
10324,45.316483,-73.933271,130006,20.326
10324,45.316437,-73.932904,130007,20.356
10324,45.316434,-73.932878,130008,20.358
10324,45.316299,-73.932053,130009,20.424
10324,45.316299,-73.932053,140001,20.424
10324,45.316131,-73.931033,140002,20.506
10324,45.315650,-73.928391,140003,20.720
10324,45.315573,-73.927957,140004,20.755
10324,45.315476,-73.927401,140005,20.800
10324,45.315449,-73.927260,140006,20.812
10324,45.315449,-73.927260,150001,20.812
10324,45.315288,-73.926404,150002,20.881
