shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
M10009,45.717870,-73.686193,180004,4.324
M10009,45.717867,-73.686823,180005,4.373
M10009,45.717866,-73.686874,180006,4.377
M10009,45.717879,-73.687423,180007,4.420
M10009,45.717879,-73.687423,190001,4.420
M10009,45.717880,-73.687505,190002,4.426
M10009,45.717876,-73.688186,190003,4.479
M10009,45.717878,-73.689334,190004,4.568
M10009,45.717878,-73.689334,200001,4.568
M10009,45.717877,-73.689475,200002,4.579
M10009,45.718706,-73.689477,200003,4.671
M10009,45.719346,-73.689457,200004,4.743
M10009,45.720192,-73.689458,200005,4.837
M10009,45.720192,-73.689458,210001,4.837
M10009,45.720319,-73.689459,210002,4.851
M10009,45.721658,-73.689446,210003,5.000
M10009,45.721658,-73.689446,220001,5.000
M10009,45.721717,-73.689445,220002,5.006
M10009,45.721749,-73.689445,220003,5.010
M10009,45.721903,-73.689490,220004,5.027
M10009,45.722057,-73.689542,220005,5.045
M10009,45.722242,-73.689619,220006,5.066
M10009,45.722859,-73.689865,220007,5.137
M10009,45.722874,-73.689872,220008,5.139
M10009,45.722874,-73.689872,230001,5.139
M10009,45.723024,-73.689933,230002,5.157
M10009,45.723065,-73.689737,230003,5.173
M10009,45.723236,-73.688668,230004,5.258
M10009,45.723374,-73.687508,230005,5.349
M10009,45.723394,-73.687350,230006,5.362
M10009,45.723394,-73.687350,240001,5.362
M10009,45.723559,-73.686029,240002,5.466
M10009,45.723779,-73.684282,240003,5.605
M10009,45.723980,-73.682586,240004,5.739
M10009,45.724020,-73.682216,240005,5.768
M10009,45.724134,-73.681347,240006,5.837
M10009,45.724134,-73.681347,250001,5.837
M10009,45.724164,-73.681120,250002,5.855
M10009,45.724039,-73.681086,250003,5.869
M10009,45.723932,-73.681065,250004,5.881
M10009,45.723772,-73.681016,250005,5.899
M10009,45.723521,-73.680973,250006,5.927
M10009,45.723261,-73.680942,250007,5.956
M10009,45.723215,-73.680952,250008,5.961
M10009,45.722855,-73.680941,250009,6.001
M10009,45.722792,-73.680949,250010,6.008
M10009,45.722711,-73.680944,250011,6.017
M10009,45.722186,-73.680957,250012,6.076
M10009,45.722186,-73.680957,260001,6.076
M10009,45.722017,-73.680960,260002,6.095
M10009,45.722008,-73.679893,260003,6.178
M10009,45.722006,-73.678594,260004,6.279
M10009,45.721995,-73.678117,260005,6.316
M10009,45.721994,-73.677854,260006,6.336
M10009,45.721994,-73.677854,270001,6.336
M10009,45.721993,-73.677642,270002,6.353
M10009,45.723966,-73.677635,270003,6.572
M10009,45.724062,-73.676951,270004,6.627
M10009,45.724062,-73.676951,280001,6.627
M10009,45.724095,-73.676718,280002,6.645
M10009,45.724235,-73.675789,280003,6.719
M10009,45.724270,-73.675547,280004,6.738
M10009,45.724314,-73.675293,280005,6.759
M10009,45.724318,-73.675190,280006,6.767
M10009,45.724329,-73.675114,280007,6.773
M10009,45.724331,-73.675062,280008,6.777
M10009,45.724325,-73.674959,280009,6.785
M10009,45.724301,-73.674880,280010,6.792
M10009,45.724275,-73.674840,280011,6.796
M10009,45.724249,-73.674825,280012,6.799
M10009,45.724195,-73.674809,280013,6.805
M10009,45.724141,-73.674805,280014,6.811
M10009,45.724087,-73.674814,280015,6.817
M10009,45.723871,-73.674825,280016,6.841
M10009,45.723779,-73.674824,280017,6.851
M10009,45.723779,-73.674824,290001,6.851
M10009,45.723654,-73.674823,290002,6.865
M10009,45.723653,-73.673795,290003,6.945
M10009,45.723640,-73.672842,290004,7.019
M10009,45.723631,-73.671974,290005,7.087
M10009,45.723631,-73.671974,300001,7.087
M10009,45.723629,-73.671800,300002,7.101
M10009,45.723660,-73.671416,300003,7.131
M10009,45.723717,-73.671047,300004,7.160
M10009,45.724043,-73.669938,300005,7.254
M10009,45.724226,-73.669308,300006,7.307
M10009,45.724316,-73.669044,300007,7.330
M10009,45.724351,-73.668970,300008,7.337
M10009,45.724351,-73.668970,310001,7.337
M10009,45.724403,-73.668857,310002,7.347
M10009,45.724497,-73.668747,310003,7.361
M10009,45.724600,-73.668613,310004,7.376
M10009,45.724967,-73.668108,310005,7.433
M10009,45.724967,-73.668108,320001,7.433
M10009,45.725044,-73.668000,320002,7.445
M10009,45.724875,-73.667680,320003,7.476
M10009,45.724763,-73.667505,320004,7.494
M10009,45.724704,-73.667398,320005,7.505
M10009,45.724627,-73.667278,320006,7.518
M10009,45.724490,-73.667050,320007,7.541
M10009,45.724430,-73.666968,320008,7.550
M10009,45.724414,-73.666947,320009,7.553
M10009,45.724414,-73.666947,330001,7.553
M10009,45.724335,-73.666846,330002,7.564
M10009,45.724193,-73.666785,330003,7.581
M10009,45.724034,-73.666684,330004,7.600
M10009,45.723919,-73.666625,330005,7.614
M10009,45.723884,-73.666597,330006,7.618
M10009,45.723802,-73.666474,330007,7.631
M10009,45.723740,-73.666353,330008,7.643
M10009,45.723696,-73.666214,330009,7.655
M10009,45.723673,-73.666076,330010,7.666
M10009,45.723666,-73.665910,330011,7.679
M10009,45.723686,-73.665754,330012,7.691
M10009,45.723715,-73.665639,330013,7.701
M10009,45.723757,-73.665510,330014,7.712
M10009,45.723836,-73.665397,330015,7.724
M10009,45.723836,-73.665397,340001,7.724
M10009,45.723853,-73.665373,340002,7.727
M10009,45.723948,-73.665231,340003,7.742
M10009,45.723857,-73.665096,340004,7.757
M10009,45.723772,-73.664888,340005,7.776
M10009,45.723180,-73.663984,340006,7.872
M10009,45.722056,-73.662307,340007,8.053
M10009,45.722056,-73.662307,350001,8.053
M10009,45.721757,-73.661861,350002,8.101
M10009,45.721326,-73.661221,350003,8.170
M10009,45.720612,-73.660158,350004,8.284
M10009,45.720612,-73.660158,360001,8.284
M10009,45.720501,-73.659993,360002,8.302
M10009,45.720153,-73.659443,360003,8.360
M10009,45.719924,-73.659101,360004,8.397
M10009,45.719804,-73.658928,360005,8.416
M10009,45.719729,-73.658843,360006,8.427
M10009,45.719862,-73.658661,360007,8.447
M10009,45.719927,-73.658560,360008,8.458
M10009,45.719927,-73.658560,370001,8.458
M10009,45.719966,-73.658501,370002,8.464
M10009,45.720040,-73.658429,370003,8.474
M10009,45.720161,-73.658334,370004,8.489
M10009,45.720289,-73.658266,370005,8.505
M10009,45.720518,-73.658153,370006,8.531
M10009,45.721280,-73.657807,370007,8.620
M10009,45.721280,-73.657807,380001,8.620
M10009,45.721405,-73.657750,380002,8.635
M10009,45.721679,-73.657627,380003,8.667
M10009,45.722108,-73.657450,380004,8.716
M10009,45.722291,-73.657360,380005,8.738
M10009,45.722572,-73.657302,380006,8.770
M10009,45.723944,-73.657388,380007,8.922
M10009,45.724095,-73.657301,380008,8.940
M10009,45.724416,-73.657309,380009,8.976
M10009,45.725373,-73.657312,380010,9.082
M10009,45.725680,-73.657320,380011,9.117
M10009,45.726220,-73.657352,380012,9.177
M10009,45.726220,-73.657352,390001,9.177
M10009,45.726475,-73.657368,390002,9.205
M10009,45.726609,-73.657371,390003,9.220
M10009,45.727020,-73.657366,390004,9.266
M10009,45.727353,-73.657338,390005,9.303
M10009,45.727503,-73.657319,390006,9.319
M10009,45.727581,-73.657301,390007,9.328
M10009,45.727581,-73.657301,400001,9.328
M10009,45.727591,-73.657299,400002,9.329
M10009,45.727936,-73.657215,400003,9.368
M10009,45.728299,-73.657162,400004,9.409
M10009,45.728474,-73.657098,400005,9.429
M10009,45.728672,-73.657031,400006,9.452
M10009,45.728786,-73.656977,400007,9.465
M10009,45.728858,-73.656940,400008,9.473
M10009,45.729078,-73.656782,400009,9.501
M10009,45.729190,-73.656690,400010,9.515
M10009,45.729190,-73.656690,410001,9.515
M10009,45.729209,-73.656674,410002,9.518
M10009,45.729315,-73.656563,410003,9.532
M10009,45.729738,-73.656322,410004,9.583
M10009,45.729811,-73.656288,410005,9.591
M10009,45.730020,-73.656174,410006,9.616
M10009,45.730020,-73.656174,420001,9.616
M10009,45.730187,-73.656082,420002,9.636
M10009,45.730389,-73.655967,420003,9.660
M10009,45.730582,-73.655839,420004,9.684
M10009,45.730722,-73.655707,420005,9.703
M10009,45.730862,-73.655549,420006,9.723
M10009,45.731003,-73.655379,420007,9.743
M10009,45.731060,-73.655293,420008,9.752
M10009,45.731126,-73.655181,420009,9.764
M10009,45.731156,-73.655106,420010,9.770
M10009,45.731187,-73.654993,420011,9.780
M10009,45.731239,-73.654765,420012,9.799
M10009,45.731273,-73.654561,420013,9.815
M10009,45.731299,-73.654319,420014,9.834
M10009,45.731321,-73.654217,420015,9.842
M10009,45.731400,-73.653734,420016,9.881
M10009,45.731433,-73.653530,420017,9.897
M10009,45.731494,-73.653342,420018,9.913
M10009,45.731563,-73.653153,420019,9.930
M10009,45.731603,-73.653028,420020,9.941
M10009,45.731672,-73.652839,420021,9.957
M10009,45.731783,-73.652500,420022,9.986
M10009,45.731892,-73.652198,420023,10.013
M10009,45.732183,-73.651527,420024,10.074
M10009,45.732183,-73.651527,430001,10.074
M10009,45.732184,-73.651524,430002,10.075
M10009,45.732289,-73.651351,430003,10.092
M10009,45.732393,-73.651216,430004,10.108
M10009,45.732513,-73.651109,430005,10.124
M10009,45.732652,-73.651002,430006,10.141
M10009,45.733544,-73.650188,430007,10.259
M10009,45.733827,-73.649940,430008,10.296
M10009,45.733827,-73.649940,440001,10.296
M10009,45.733952,-73.649830,440002,10.312
M10009,45.734329,-73.650126,440003,10.360
M10009,45.734627,-73.650364,440004,10.398
M10009,45.734740,-73.650501,440005,10.415
M10009,45.734802,-73.650543,440006,10.422
M10009,45.735003,-73.650711,440007,10.448
M10009,45.735204,-73.650905,440008,10.475
M10009,45.735359,-73.651121,440009,10.499
M10009,45.735436,-73.651229,440010,10.511
M10009,45.735556,-73.651410,440011,10.530
M10009,45.735556,-73.651410,450001,10.530
M10009,45.736054,-73.652159,450002,10.611
M10009,45.736630,-73.652982,450003,10.701
M10009,45.736636,-73.652992,450004,10.702
M10009,45.736636,-73.652992,460001,10.702
M10009,45.736784,-73.653211,460002,10.726
M10009,45.737601,-73.654385,460003,10.855
M10009,45.738436,-73.655548,460004,10.985
M10009,45.738923,-73.656265,460005,11.062
M10009,45.738923,-73.656265,470001,11.062
M10009,45.739423,-73.657004,470002,11.142
M10009,45.741034,-73.659373,470003,11.399
M10009,45.741034,-73.659373,480001,11.399
M10009,45.741183,-73.659593,480002,11.423
M10009,45.741533,-73.659089,480003,11.478
M10009,45.742525,-73.657690,480004,11.633
M10009,45.742664,-73.657489,480005,11.655
M10009,45.742664,-73.657489,490001,11.655
M10009,45.742771,-73.657334,490002,11.672
M10009,45.742828,-73.657261,490003,11.681
M10009,45.742989,-73.657027,490004,11.706
M10009,45.743480,-73.656340,490005,11.783
M10009,45.743954,-73.655626,490006,11.859
M10009,45.744105,-73.655418,490007,11.883
M10009,45.744332,-73.655091,490008,11.918
M10009,45.744332,-73.655091,500001,11.918
M10009,45.744455,-73.654914,500002,11.938
M10009,45.744805,-73.654411,500003,11.993
M10009,45.744936,-73.654239,500004,12.013
M10009,45.744975,-73.654178,500005,12.019
M10009,45.745419,-73.653552,500006,12.088
M10009,45.745466,-73.653491,500007,12.096
M10009,45.745846,-73.652938,500008,12.156
M10009,45.745846,-73.652938,510001,12.156
M10009,45.745939,-73.652802,510002,12.171
M10009,45.746044,-73.652629,510003,12.188
M10009,45.746574,-73.651855,510004,12.273
M10009,45.746975,-73.651292,510005,12.335
M10009,45.746975,-73.651292,520001,12.335
M10009,45.747046,-73.651192,520002,12.346
M10009,45.747700,-73.650207,520003,12.452
M10009,45.747821,-73.650397,520004,12.472
M10009,45.747821,-73.650397,530001,12.472
M10009,45.748145,-73.650906,530002,12.525
M10009,45.749173,-73.652507,530003,12.694
M10009,45.749280,-73.652681,530004,12.713
M10009,45.749280,-73.652681,540001,12.713
M10009,45.749438,-73.652936,540002,12.739
M10009,45.749686,-73.653326,540003,12.780
M10009,45.749729,-73.653381,540004,12.786
M10009,45.750003,-73.653824,540005,12.832
M10009,45.750197,-73.654197,540006,12.868
M10009,45.750343,-73.654426,540007,12.893
M10009,45.750652,-73.654884,540008,12.942
M10009,45.751028,-73.655488,540009,13.005
M10009,45.751114,-73.655597,540010,13.018
M10009,45.751135,-73.655629,540011,13.021
M10009,45.751135,-73.655629,550001,13.021
M10009,45.751234,-73.655785,550002,13.037
M10009,45.751242,-73.655824,550003,13.041
M10009,45.751524,-73.656281,550004,13.088
M10009,45.751750,-73.656644,550005,13.126
M10009,45.751849,-73.656792,550006,13.142
M10009,45.751874,-73.656845,550007,13.147
M10009,45.751942,-73.656978,550008,13.160
M10009,45.752007,-73.657189,550009,13.178
M10009,45.752026,-73.657421,550010,13.196
M10009,45.752021,-73.657588,550011,13.209
M10009,45.752028,-73.657640,550012,13.213
M10009,45.752017,-73.657691,550013,13.217
M10009,45.751935,-73.657994,550014,13.242
M10009,45.751785,-73.658447,550015,13.281
M10009,45.751584,-73.659089,550016,13.336
M10009,45.752183,-73.659748,550017,13.420
M10009,45.752183,-73.659748,560001,13.420
M10009,45.752296,-73.659871,560002,13.436
M10009,45.752064,-73.660344,560003,13.481
M10009,45.751940,-73.660555,560004,13.502
M10009,45.751825,-73.660765,560005,13.523
M10009,45.751710,-73.660989,560006,13.545
M10009,45.751586,-73.661199,560007,13.566
M10009,45.751258,-73.661833,560008,13.627
M10009,45.750941,-73.662429,560009,13.686
M10009,45.750690,-73.662940,560010,13.734
M10009,45.750623,-73.663077,560011,13.747
M10009,45.750623,-73.663077,570001,13.747
M10009,45.750448,-73.663438,570002,13.781
M10009,45.750167,-73.664036,570003,13.837
M10009,45.750001,-73.664436,570004,13.874
M10009,45.749953,-73.664510,570005,13.881
M10009,45.749914,-73.664611,570006,13.890
M10009,45.749689,-73.665148,570007,13.939
M10009,45.749476,-73.665597,570008,13.981
M10009,45.749370,-73.665809,570009,14.002
M10009,45.749254,-73.666032,570010,14.023
M10009,45.749121,-73.666242,570011,14.045
M10009,45.748980,-73.666412,570012,14.066
M10009,45.748801,-73.666670,570013,14.094
M10009,45.748687,-73.666843,570014,14.112
M10009,45.748527,-73.667051,570015,14.136
M10009,45.748368,-73.667233,570016,14.159
M10009,45.748024,-73.667557,570017,14.205
M10009,45.747420,-73.668107,570018,14.284
M10009,45.747364,-73.668155,570019,14.292
M10009,45.746870,-73.668674,570020,14.360
M10009,45.746534,-73.669012,570021,14.405
M10009,45.746310,-73.669267,570022,14.437
M10009,45.746207,-73.669363,570023,14.451
M10009,45.745870,-73.669705,570024,14.497
M10009,45.745870,-73.669705,580001,14.497
M10009,45.745779,-73.669796,580002,14.509
M10009,45.744938,-73.670691,580003,14.626
M10009,45.744123,-73.671550,580004,14.738
M10009,45.742809,-73.672964,580005,14.921
M10009,45.742491,-73.673303,580006,14.965
M10009,45.742352,-73.673448,580007,14.985
M10009,45.741916,-73.673923,580008,15.046
M10009,45.741916,-73.673923,590001,15.046
M10009,45.741875,-73.673968,590002,15.051
M10009,45.741006,-73.674899,590003,15.172
M10009,45.740583,-73.675437,590004,15.235
M10009,45.740384,-73.675744,590005,15.267
M10009,45.740270,-73.675917,590006,15.286
M10009,45.740165,-73.676090,590007,15.304
M10009,45.740040,-73.676326,590008,15.327
M10009,45.739924,-73.676549,590009,15.348
M10009,45.739208,-73.677787,590010,15.473
M10009,45.738979,-73.678203,590011,15.514
M10009,45.738979,-73.678203,600001,15.514
M10009,45.737827,-73.680303,600002,15.722
M10009,45.737808,-73.680335,600003,15.725
M10009,45.737808,-73.680335,610001,15.725
M10009,45.737635,-73.680637,610002,15.756
M10009,45.737233,-73.681369,610003,15.828
M10009,45.737003,-73.681777,610004,15.869
M10009,45.736907,-73.681938,610005,15.885
M10009,45.736716,-73.682272,610006,15.919
M10009,45.736544,-73.682556,610007,15.948
M10009,45.736359,-73.682892,610008,15.981
M10009,45.736359,-73.682892,620001,15.981
M10009,45.736225,-73.683136,620002,16.006
M10009,45.736154,-73.683253,620003,16.018
M10009,45.736070,-73.683125,620004,16.031
M10009,45.736026,-73.683059,620005,16.038
M10009,45.735933,-73.682922,620006,16.053
M10009,45.735861,-73.682812,620007,16.065
M10009,45.735817,-73.682747,620008,16.072
M10009,45.735817,-73.682747,630001,16.072
M10009,45.735783,-73.682697,630002,16.077
M10009,45.735622,-73.682457,630003,16.103
M10009,45.735538,-73.682338,630004,16.116
M10009,45.735286,-73.681960,630005,16.157
M10009,45.735109,-73.681700,630006,16.185
M10009,45.734836,-73.681295,630007,16.229
M10009,45.734563,-73.680906,630008,16.272
M10009,45.734370,-73.680641,630009,16.302
M10009,45.734266,-73.680501,630010,16.318
M10009,45.733969,-73.680081,630011,16.364
M10009,45.733772,-73.679792,630012,16.395
M10009,45.733549,-73.679461,630013,16.431
M10009,45.733549,-73.679461,640001,16.431
M10009,45.733384,-73.679216,640002,16.458
M10009,45.733275,-73.679053,640003,16.475
M10009,45.733175,-73.678907,640004,16.491
M10009,45.732895,-73.678488,640005,16.536
M10009,45.732529,-73.677948,640006,16.595
M10009,45.732529,-73.677948,650001,16.595
M10009,45.732401,-73.677760,650002,16.615
M10009,45.732191,-73.677438,650003,16.649
M10009,45.732097,-73.677303,650004,16.664
M10009,45.731906,-73.677015,650005,16.695
M10009,45.731138,-73.675873,650006,16.818
M10009,45.731138,-73.675873,660001,16.818
M10009,45.731053,-73.675748,660002,16.832
M10009,45.730992,-73.675656,660003,16.842
M10009,45.730853,-73.675451,660004,16.864
M10009,45.730758,-73.675307,660005,16.879
M10009,45.730566,-73.675024,660006,16.910
M10009,45.730283,-73.674596,660007,16.956
M10009,45.730188,-73.674458,660008,16.971
M10009,45.730095,-73.674319,660009,16.986
M10009,45.730001,-73.674182,660010,17.001
M10009,45.729803,-73.673885,660011,17.032
M10009,45.729803,-73.673885,670001,17.032
M10009,45.729720,-73.673760,670002,17.046
M10009,45.729623,-73.673619,670003,17.061
M10009,45.729432,-73.673327,670004,17.092
M10009,45.729336,-73.673184,670005,17.108
M10009,45.729142,-73.672900,670006,17.139
M10009,45.729046,-73.672755,670007,17.154
M10009,45.728578,-73.672060,670008,17.229
M10009,45.728485,-73.671923,670009,17.244
M10009,45.728310,-73.671662,670010,17.273
M10009,45.728068,-73.671302,670011,17.311
M10009,45.727792,-73.670891,670012,17.356
M10009,45.727792,-73.670891,680001,17.356
M10009,45.727678,-73.670722,680002,17.374
M10009,45.727593,-73.670596,680003,17.387
M10009,45.727565,-73.670553,680004,17.392
M10009,45.727373,-73.670276,680005,17.422
M10009,45.727305,-73.670175,680006,17.433
M10009,45.727167,-73.669986,680007,17.455
M10009,45.727098,-73.669895,680008,17.465
M10009,45.727041,-73.669813,680009,17.474
M10009,45.726939,-73.669673,680010,17.490
M10009,45.726870,-73.669575,680011,17.501
M10009,45.726704,-73.669347,680012,17.526
M10009,45.726590,-73.669187,680013,17.544
M10009,45.726467,-73.669002,680014,17.564
M10009,45.726257,-73.668683,680015,17.598
M10009,45.725973,-73.668290,680016,17.642
M10009,45.725546,-73.667651,680017,17.711
M10009,45.725466,-73.667533,680018,17.724
M10009,45.725058,-73.666903,680019,17.790
M10009,45.724735,-73.666413,680020,17.843
M10009,45.724694,-73.666347,680021,17.850
M10009,45.724650,-73.666283,680022,17.857
M10009,45.724574,-73.666162,680023,17.869
M10009,45.724485,-73.666035,680024,17.883
M10009,45.724401,-73.665907,680025,17.897
M10009,45.724311,-73.665775,680026,17.911
M10009,45.724150,-73.665531,680027,17.937
M10014,45.719927,-73.658560,10001,0.000
M10014,45.719966,-73.658501,10002,0.006
M10014,45.720040,-73.658429,10003,0.016
M10014,45.720161,-73.658334,10004,0.032
M10014,45.720289,-73.658266,10005,0.047
M10014,45.720518,-73.658153,10006,0.074
M10014,45.721280,-73.657807,10007,0.163
M10014,45.721280,-73.657807,20001,0.163
M10014,45.721405,-73.657750,20002,0.177
M10014,45.721679,-73.657627,20003,0.209
M10014,45.722108,-73.657450,20004,0.259
M10014,45.722291,-73.657360,20005,0.280
M10014,45.722572,-73.657302,20006,0.312
M10014,45.723944,-73.657388,20007,0.464
M10014,45.724095,-73.657301,20008,0.483
M10014,45.724416,-73.657309,20009,0.518
M10014,45.725373,-73.657312,20010,0.625
M10014,45.725680,-73.657320,20011,0.659
M10014,45.726220,-73.657352,20012,0.719
M10014,45.726220,-73.657352,30001,0.719
M10014,45.726475,-73.657368,30002,0.747
M10014,45.726609,-73.657371,30003,0.762
M10014,45.727020,-73.657366,30004,0.808
M10014,45.727353,-73.657338,30005,0.845
M10014,45.727503,-73.657319,30006,0.862
M10014,45.727581,-73.657301,30007,0.870
M10014,45.727581,-73.657301,40001,0.870
M10014,45.727591,-73.657299,40002,0.872
M10014,45.727936,-73.657215,40003,0.910
M10014,45.728299,-73.657162,40004,0.951
M10014,45.728474,-73.657098,40005,0.971
M10014,45.728672,-73.657031,40006,0.994
M10014,45.728786,-73.656977,40007,1.007
M10014,45.728858,-73.656940,40008,1.016
M10014,45.729078,-73.656782,40009,1.043
