stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,wheelchair_boarding
72202,Michel-McNabb / Jean-Paul-Lemieux,  45.381256, -73.931890,4,72202,0
72203,Estelle-Mauffette / Léo-Ayotte,  45.379308, -73.933865,4,72203,0
72204,Estelle-Mauffette / Léo-Ayotte,  45.379417, -73.933738,4,72204,0
72205,de la Rivelaine / Francois-Rapin,  45.381992, -73.936530,4,72205,0
72206,Francois-Rapin / de la Rivelaine,  45.381973, -73.936695,4,72206,0
72207,de la Rivelaine / Marie-Rollet,  45.383623, -73.935367,4,72207,0
72208,de la Rivelaine / Marie-Rollet,  45.383803, -73.935414,4,72208,0
72209,Perrot / 144e Avenue,  45.351761, -73.906383,4,72209,0
72210,Perrot / 144e Avenue,  45.351731, -73.906522,4,72210,0
72211,de la Rivelaine / Virginie-Roy,  45.384826, -73.934817,4,72211,0
72212,Virginie-Roy / de la Rivelaine,  45.384912, -73.934953,4,72212,0
72213,Virginie-Roy / Rémillard,  45.385710, -73.937404,4,72213,0
72214,Virginie-Roy / Rémillard,  45.385561, -73.937677,4,72214,0
72215,Virginie-Roy / Rhéaume,  45.386459, -73.940523,4,72215,0
72216,Virginie-Roy / Rhéaume,  45.386319, -73.940875,4,72216,0
72217,Don-Quichotte / Forest,  45.382989, -73.952973,4,72217,0
72218,Perrot / Robillard,  45.391156, -73.937054,4,72218,0
72219,Perrot / 40e Avenue,  45.390303, -73.934441,4,72219,0
72220,Perrot / Renaud,  45.390369, -73.935222,4,72220,0
72221,Perrot / Jean-Paul-Lemieux,  45.389607, -73.928702,4,72221,0
72222,Perrot / Jean-Paul-Lemieux,  45.389436, -73.929041,4,72222,0
72223,Perrot / Pasteur,  45.389200, -73.926770,4,72223,0
72224,Perrot / Pasteur,  45.389090, -73.926601,4,72224,0
72225,Perrot / 53e Avenue,  45.388481, -73.920031,4,72225,0
72226,Perrot / 53e Avenue,  45.388456, -73.920304,4,72226,0
72227,Perrot / 60e Avenue,  45.388991, -73.912472,4,72227,0
72228,Perrot / 60e Avenue,  45.388809, -73.912585,4,72228,0
72229,Perrot / 56e Avenue,  45.388166, -73.917535,4,72229,0
72230,Perrot / 56e Avenue,  45.388000, -73.917871,4,72230,0
72231,Perrot / devant le #1334,  45.388937, -73.907849,4,72231,0
72232,Perrot / devant le #1331,  45.388855, -73.907965,4,72232,0
72233,du Domaine / Perrot,  45.389178, -73.902283,4,72233,0
72234,du Domaine / Perrot,  45.389255, -73.902351,4,72234,0
72235,du Domaine / Perrot,  45.389246, -73.902376,4,72235,0
72236,du Domaine / Perrot,  45.389187, -73.902281,4,72236,0
72237,Perrot / 146e Avenue,  45.352749, -73.909020,4,72237,0
72238,Perrot / 146e Avenue,  45.352678, -73.909045,4,72238,0
72239,Perrot / 100e Avenue,  45.370106, -73.883460,4,72239,0
72240,Perrot / 100e Avenue,  45.369922, -73.883383,4,72240,0
72241,Perrot / 87e Avenue,  45.376197, -73.892283,4,72241,0
72242,Perrot / 87e Avenue,  45.376121, -73.892427,4,72242,0
72243,Perrot / 81e Avenue,  45.380144, -73.896153,4,72243,0
72244,Perrot / 81e Avenue,  45.380086, -73.896302,4,72244,0
72245,Don-Quichotte / Iberville,  45.377843, -73.929604,4,72245,0
