shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
300083,45.391350,-73.590871,240007,7.925
300083,45.391506,-73.590767,240008,7.944
300083,45.391645,-73.590661,240009,7.962
300083,45.392202,-73.590161,240010,8.035
300083,45.392500,-73.589948,240011,8.072
300083,45.392500,-73.589948,250001,8.072
300083,45.392580,-73.589892,250002,8.082
300083,45.392672,-73.589821,250003,8.094
300083,45.393449,-73.589451,250004,8.185
300083,45.393764,-73.589283,250005,8.223
300083,45.393804,-73.589270,250006,8.227
300083,45.393843,-73.589277,250007,8.232
300083,45.393877,-73.589293,250008,8.236
300083,45.393905,-73.589323,250009,8.239
300083,45.393929,-73.589361,250010,8.243
300083,45.393946,-73.589415,250011,8.248
300083,45.393961,-73.589470,250012,8.253
300083,45.394029,-73.589776,250013,8.278
300083,45.394066,-73.589911,250014,8.289
300083,45.394083,-73.589982,250015,8.295
300083,45.394390,-73.589829,250016,8.331
300083,45.394586,-73.589738,250017,8.354
300083,45.394638,-73.589732,250018,8.360
300083,45.394805,-73.589729,250019,8.379
300083,45.394906,-73.589733,250020,8.390
300083,45.395109,-73.589815,250021,8.413
300083,45.395090,-73.588772,250022,8.495
300083,45.395084,-73.588652,250023,8.505
300083,45.394866,-73.587369,250024,8.608
300083,45.394843,-73.587276,250025,8.616
300083,45.394810,-73.587196,250026,8.623
300083,45.394768,-73.587131,250027,8.630
300083,45.394717,-73.587076,250028,8.637
300083,45.394666,-73.587033,250029,8.643
300083,45.394613,-73.587002,250030,8.650
300083,45.394548,-73.586978,250031,8.657
300083,45.393473,-73.587077,250032,8.777
300083,45.393148,-73.587108,250033,8.813
300083,45.392971,-73.587113,250034,8.833
300083,45.392871,-73.587088,250035,8.844
300083,45.392707,-73.587001,250036,8.864
300083,45.392167,-73.586572,250037,8.932
300083,45.392204,-73.586363,250038,8.949
300083,45.392232,-73.586259,250039,8.958
300083,45.392177,-73.586059,250040,8.975
300083,45.392177,-73.586059,260001,8.975
300083,45.392125,-73.585869,260002,8.991
300083,45.391452,-73.586202,260003,9.070
300083,45.391574,-73.586702,260004,9.112
300083,45.391894,-73.586543,260005,9.149
300083,45.391969,-73.586530,260006,9.158
300083,45.392058,-73.586536,260007,9.168
300083,45.392167,-73.586572,260008,9.180
300083,45.392204,-73.586363,260009,9.197
300083,45.392232,-73.586259,260010,9.206
300083,45.392248,-73.586204,260011,9.210
300083,45.392284,-73.586137,260012,9.217
300083,45.392330,-73.586087,260013,9.223
300083,45.392448,-73.586011,260014,9.238
300083,45.392979,-73.585749,260015,9.300
300083,45.393620,-73.585406,260016,9.377
300083,45.393695,-73.585353,260017,9.386
300083,45.393840,-73.585222,260018,9.405
300083,45.393968,-73.585078,260019,9.423
300083,45.394023,-73.585007,260020,9.431
300083,45.394069,-73.584929,260021,9.439
300083,45.394099,-73.584840,260022,9.447
300083,45.394111,-73.584742,260023,9.455
300083,45.394102,-73.584642,260024,9.463
300083,45.393705,-73.583206,260025,9.584
300083,45.393570,-73.582837,260026,9.616
300083,45.393442,-73.582486,260027,9.647
300083,45.393083,-73.581505,260028,9.734
300083,45.393034,-73.581369,260029,9.746
300083,45.392940,-73.581111,260030,9.769
300083,45.392686,-73.580399,260031,9.831
300083,45.394330,-73.579530,260032,10.026
300083,45.394330,-73.579530,270001,10.026
300083,45.397341,-73.577938,270002,10.383
300083,45.397341,-73.577938,280001,10.383
300083,45.397448,-73.577881,280002,10.396
300083,45.397714,-73.577733,280003,10.428
300083,45.400361,-73.576374,280004,10.741
300083,45.400368,-73.576369,280005,10.742
300083,45.400368,-73.576369,290001,10.742
300083,45.400471,-73.576304,290002,10.754
300083,45.400236,-73.575228,290003,10.842
300083,45.399941,-73.574046,290004,10.941
300083,45.399727,-73.573444,290005,10.993
300083,45.399499,-73.572981,290006,11.038
300083,45.399383,-73.572774,290007,11.059
300083,45.399383,-73.572774,300001,11.059
300083,45.399312,-73.572649,300002,11.071
300083,45.398961,-73.572077,300003,11.130
300083,45.398613,-73.571440,300004,11.194
300083,45.398076,-73.570523,300005,11.287
300083,45.397793,-73.570070,300006,11.334
300083,45.397188,-73.569021,300007,11.441
300083,45.396900,-73.568490,300008,11.493
300083,45.396840,-73.568387,300009,11.504
300083,45.396840,-73.568387,310001,11.504
300083,45.396755,-73.568238,310002,11.518
300083,45.396635,-73.568039,310003,11.539
300083,45.396457,-73.567707,310004,11.572
300083,45.396292,-73.567249,310005,11.612
300083,45.396065,-73.566480,310006,11.677
300083,45.395912,-73.565934,310007,11.723
300083,45.395905,-73.565899,310008,11.726
300083,45.395905,-73.565899,320001,11.726
300083,45.395866,-73.565688,320002,11.743
300083,45.395762,-73.565553,320003,11.759
300083,45.395667,-73.565163,320004,11.791
300083,45.395538,-73.564682,320005,11.831
300083,45.395435,-73.564266,320006,11.866
300083,45.395378,-73.564071,320007,11.883
300083,45.395280,-73.563758,320008,11.909
300083,45.395245,-73.563667,320009,11.917
300083,45.395245,-73.563667,330001,11.917
300083,45.395197,-73.563548,330002,11.928
300083,45.395157,-73.563405,330003,11.940
300083,45.394985,-73.562882,330004,11.985
300083,45.394835,-73.562233,330005,12.039
300083,45.394636,-73.561428,330006,12.106
300083,45.394408,-73.560404,330007,12.190
300083,45.394319,-73.560011,330008,12.222
300083,45.394319,-73.560011,340001,12.222
300083,45.394282,-73.559846,340002,12.236
300083,45.394244,-73.559652,340003,12.252
300083,45.394065,-73.558820,340004,12.320
300083,45.394014,-73.558578,340005,12.339
300083,45.393930,-73.558213,340006,12.370
300083,45.393884,-73.557967,340007,12.389
300083,45.393881,-73.557788,340008,12.403
300083,45.393886,-73.557635,340009,12.415
300083,45.393884,-73.557430,340010,12.431
300083,45.393895,-73.557334,340011,12.439
300083,45.393895,-73.557334,350001,12.439
300083,45.393908,-73.557227,350002,12.448
300083,45.393953,-73.556975,350003,12.468
300083,45.393977,-73.556784,350004,12.483
300083,45.393990,-73.556658,350005,12.493
300083,45.393992,-73.556607,350006,12.497
300083,45.394018,-73.556353,350007,12.517
300083,45.394055,-73.556036,350008,12.542
300083,45.394105,-73.555873,350009,12.556
300083,45.394114,-73.555056,350010,12.620
